ID,Name
129004,PC O-44:6
129219,PC O-18:2_26:4
129398,SM 42:0;O3
129410,PIP3 45:8
129413,SM 18:0;O2/21:1
129422,PC O-22:4_24:2
129560,TG 18:2_20:5_22:6
129583,TG 18:2_22:6_22:6
129612,TG 64:11
129658,TG 61:9
129659,TG 18:2_20:4_22:6
129731,TG 18:1_22:6_22:6
129735,TG 18:1_20:4_22:6
129756,TG 16:1_18:1_21:5
129777,TG 18:1_20:4_22:5
129825,TG 16:1_18:1_20:4
129936,CE 25:5
129943,TG 62:7
129944,TG 18:0_20:3_20:4
129967,DG 60:7
130033,PG 30:2;O
130052,SPB 30:0;O8
130064,Cer 28:0;O6
130096,LPC 24:0
130101,PC O-18:0_22:5
130118,PC 18:0_22:4
130121,PC O-18:0_20:3
130130,PC 18:0_22:4
130138,PC 20:0_18:2
130157,PC O-18:0_22:3
130162,PC O-44:3
130165,Hex(3)-Cer 42:1;O2
130179,PC O-18:0_20:0
130185,PC 18:0_24:1
130372,ST 29:3;O5
130373,NA 18:0
130389,ST 28:2;O4;G
130425,ACar 26:0
130727,HexCer 18:3;O2/26:2
130887,TG 78:1;O
130907,PG dO-40:0
130949,TG 16:1_16:1_17:3
131024,HexCer 30:5;O2
131070,SHexCer 40:0;O2
131079,Cer 40:1;O3
131086,HexCer 45:4;O4
131103,DG 18:1_20:1
131147,NAOrn 18:2/19:2
131156,NAOrn 18:3/19:2
131165,Cer 20:1;O2/23:0;O
131258,TG 64:9
131324,DG 58:6
131459,PC O-32:1
131479,PC 16:0_20:3
131499,PC O-18:0_20:5
131511,TG 82:4;O
131516,DG 60:5
131537,SHexCer 33:2;O2
131666,HexCer 41:2;O4
131673,PC 20:1_16:3
131682,PC O-18:5_19:2
131707,PC 18:0_20:3
131723,PE O-18:0_20:2
131738,TG O-16:0_18:1_18:2
131747,TG 16:0_18:1_22:2
131855,SPB 17:0;O2
131860,NAE 19:3
131862,ST 27:0;O3;Hex
131871,LPE O-21:1
131895,PR 25:3
131903,SM 20:0;O2/16:1
132527,TG 14:1_14:1_18:2
132534,Cer 43:5;O2
132539,TG 57:9;O3
132542,DGTS 19:1_26:1
132563,DGTS 21:0_24:4
132577,TG 61:8
132578,TG 84:4;O
132592,SHexCer 30:2;O3
132704,CAR 18:2
132709,PC O-14:1_3:0
132725,CAR 16:0
132730,CAR 18:1
132979,PC O-18:3_15:1
133005,DG 14:0_18:1
133015,DG 14:0_16:0
133023,Cer 37:2;O4
133180,PC 14:1_15:1
133251,Hex2Cer 18:0;O2/14:1
133261,Hex2Cer 16:0;2O/14:0
133283,TG 17:2_19:1_19:2
133302,PI 31:1
133316,DG 6:0_15:0
133329,PC O-31:6
133343,PI 39:2
133348,SM 32:3;O3
133351,PI 39:2
133355,TG 12:3_12:3_22:6
133360,PC O-18:0_22:6
133396,TG 16:0_18:1_22:0
133427,SPB 17:0;O2
133438,TG 12:2_12:2_20:6
133442,PE 16:0_18:1
133541,Car 18:0;O3
133629,HexCer 18:0;O2/22:6
133656,TG 62:8
133660,SHexCer 32:2;O4
133900,Hex2Cer 30:2;O2
133926,HexCer 38:1;O5
133929,Car 32:3;O
133957,HexCer 23:3;O2/18:2
133968,TG 16:0_16:1_16:4
133985,PA 50:8
133987,DG 44:5
134083,PG 31:2;O
134159,SM 29:0;O4
134184,HexCer 41:1;O5
134550,PC O-18:1_24:4
134593,TG 14:3_16:0_18:2
134631,PC 18:0_22:6
134638,HexCer 39:2;O4
134658,SM 18:0;O2/26:1
134664,TG 57:6
134733,SL 20:3;O/20:1;O
134745,SL 19:2;O/19:2
134757,MGDG O-18:0_5:0
134767,DG 23:0;O
134784,HexCer 45:5;O4
134820,TG 14:1_20:1_20:1
134957,PC 15:1_18:1
135386,PC 18:1_24:4
135826,Car 15:0
135844,PC 15:0_18:3
135906,PC O-18:0_22:5
135956,TG 80:0;O
135970,PR 20:2;O
135992,SM 43:1;O4
135996,DG 19:2_18:5
136020,PA O-43:1
136042,PG O-34:3
136050,Cer 42:1;O3
136140,SM 43:2;O4
136146,DGTS 23:0_24:4
136162,SM 18:0;O2/32:1
136331,CE 16:0
136475,PC 18:0_22:4
136800,PC O-22:4_24:2
136822,TG 14:1_18:2_18:2
136826,SM 54:6;O4
136834,TG 65:12;O3
136881,TG 64:4
137310,NAE 20:1
137345,SM 18:0;O2/23:0
137399,TG 12:2_12:2_22:7
137430,TG 16:0_18:4_20:5
137503,TG 63:4
137583,HexCer 42:5;O3
137633,Car 32:2;O
137648,PC O-18:0_22:4
137664,PC 18:0_24:4
137675,PA O-45:0
138228,HexCer 34:0;O5
138956,NA 41:2;O4;N
139030,ST 26:2;O4
139160,LPI O-19:0
139187,TG 46:6;O2
139203,PC 14:0_18:3
139280,SM 44:1;O4
139397,DG 56:7
140151,TG 80:2;O
140193,DGTS 21:1_24:2
140205,PE O-29:8
140535,Car 20:1;O4
140570,SM 18:1;O2/23:1
140587,Cer 19:0;O2/24:0;O
140609,PC 26:4
140698,PI 32:1
140724,SM 39:2;O2
140742,ST 21:0;O6
141111,PC O-18:0_24:2
141118,SM 18:0;O2/34:1
141583,SM 18:0;O2/25:1
141602,TG 8:0_8:0_16:4
141626,PG O-44:0;O
141649,GlcADG 13:0_13:0
141753,TG 12:1_12:1_16:4
141767,SM 18:1;O2/32:2
141787,LPC O-17:0;O
141823,LPC O-22:2
141843,PC 12:0_16:1
141917,PC O-18:0_22:4
141924,PE 18:0_20:1
141934,PI O-30:4
141986,HexCer 19:2;O2/24:6
142389,TG 61:2
142469,LPI O-33:3
142478,PC O-16:0_18:1
142481,PG 39:0;O
142539,TG 12:0_16:0_22:6
142552,DG O-55:5
142568,LPC O-26:2
143324,PC O-50:4
143342,SM 38:3;2O
143401,PC 18:0_24:4
143761,LPC O-26:1
143780,Cer 20:0;O2/16:1;O
144147,Cer 18:0;O2/26:2
144312,PC 30:7;O
144368,TG O-80:0;O2
144411,PI-Cer 31:4;O4
144500,PA O-43:0
144505,PI 48:3
144538,TG 14:2_14:2_16:5
144546,DG 54:5
145170,Cer 19:0;O2/24:2;O
145668,DGTS 12:0_16:2
146404,TG O-8:0_10:0_20:4
146413,TG 14:0_20:1_20:1
147207,DGTS 22:3_22:6
147221,LPE O-23:0
147246,TG 81:3;O3
147279,HexCer 39:5;O2
147674,SHexCer 52:5;O2
149570,HexCer 45:5;O5
149931,CAR 26:1
151509,Cer 18:1;O2/23:0;O
151546,LPC O-27:4
151547,Cer 51:3;O
151701,PC O-18:0_2:0
151724,HexCer 19:1;2O/24:6
151738,SM 45:1;O4
151741,HexCer 18:0;O2/20:1
151784,DG O-42:5
151797,TG 54:5
151847,PI-Cer 31:0;O6
151866,PG 32:1;O
151876,PG 14:0_16:1
152609,PE O-18:0_24:4
152998,PR 20:1;O2
153309,LPC O-22:1
153593,TG 50:5;O
153630,PC O-18:0_15:1
n|10005.0,LPC 22:6
n|10039.0,LPE 22:6
n|10057.0,PC O-18:4_2:0
n|10137.0,LPC 16:1
n|10159.0,LPS 21:1
n|1039.0,HexCer 34:3;O2
n|10392.0,LPE 18:2
n|10482.0,LPC 20:3
n|10514.0,LPC 16:0
n|10778.0,PE O-14:0_4:0
n|10820.0,LPC 18:1
n|11649.0,LPC 17:0
n|11673.0,LPE O-16:1
n|11682.0,LPC O-16:0
n|11694.0,FA 20:4
n|11705.0,PC O-14:0_4:0
n|11742.0,LPC O-18:1
n|11753.0,FA 16:1
n|11779.0,PE O-18:0_2:0
n|11789.0,PC O-14:0_4:0
n|12023.0,FA 18:2
n|12153.0,LPE 18:0
n|12226.0,FA 15:0
n|12230.0,FA 20:3
n|12237.0,FA 17:1
n|12240.0,LPI O-23:0
n|12270.0,PI 40:4;O
n|12276.0,LPE O-18:1
n|12285.0,LPC 19:0
n|12300.0,LPA O-25:3
n|12323.0,ST 27:1;O;S
n|12436.0,FA 16:0
n|12448.0,FA 18:1
n|12466.0,FAHFA 19:2/19:2
n|12687.0,ST 29:1;O2;S
n|12705.0,ST 20:2;O2;S
n|12732.0,FA 20:2
n|12738.0,ST 28:1;O;S
n|12749.0,LPC 20:0
n|12800.0,PI 18:0_22:3
n|12819.0,MIPC 37:3;O2
n|12821.0,PI 18:0_22:4
n|12825.0,ST 29:1;O;S
n|12863.0,PE O-22:6_4:0
n|12976.0,FA 18:0
n|12987.0,FAHFA 19:0/19:2
n|12998.0,ST 23:6;O5
n|13003.0,FA 20:1
n|13030.0,FA 20:0
n|1308.0,Cer 36:3;O3
n|13101.0,SM 14:0;O2/16:1
n|13110.0,LPI O-23:0
n|13144.0,SM 14:0;O2/18:2
n|13168.0,ST 28:1;O3;Hex
n|13174.0,LPA 29:4
n|13207.0,LPC O-24:1
n|13215.0,PI 16:0_22:6
n|13230.0,SM 15:0;O2/16:1
n|13253.0,FA 20:0
n|1326.0,ACer 42:6;O5
n|13261.0,FA 22:1
n|133.0,LPS 20:0
n|13304.0,PI 16:0_20:4
n|13328.0,PI 14:0_18:1
n|13350.0,Hex2Cer 32:1;O2
n|13357.0,PI 18:1_20:4
n|13373.0,PI 18:0_22:3
n|1341.0,PA 42:4
n|13444.0,PI 16:0_18:2
n|13496.0,ST 30:0;O2;GlcA
n|13497.0,PI 20:1_16:2
n|135.0,PG 26:0;O
n|13506.0,SM 14:0;O2/18:1
n|13642.0,PC 14:0_16:1
n|13860.0,PI-Cer 37:2;O2
n|13881.0,PI 18:2_19:2
n|13886.0,PC 14:0_18:2
n|13946.0,Hex2Cer 28:0;O6
n|13989.0,PI 18:0_22:6
n|14139.0,SM 14:0;O2/18:0
n|14182.0,SM 15:0;O2/18:1
n|14274.0,PS 18:0_20:3
n|14288.0,PS 19:0_18:2
n|14393.0,PI 16:0_18:1
n|14493.0,SM 34:1;O3
n|14505.0,PI 18:0_22:5
n|14515.0,FA 24:1
n|14521.0,Hex2Cer 34:1;O2
n|14541.0,PI 20:0_16:2
n|14552.0,PS 19:0_18:2
n|14721.0,PC 15:0_18:2
n|14951.0,PI 20:0_16:2
n|14967.0,SM 16:0;O2/18:1
n|14987.0,PS 21:0_22:6
n|15007.0,PS 20:0_18:2
n|15023.0,PS 37:0;O
n|15035.0,PA 21:1_22:6
n|15092.0,PC 14:0_16:0
n|15179.0,PMeOH 20:3_24:4
n|15188.0,SM 16:0;O2/18:1
n|15407.0,PS 18:1_21:2
n|15592.0,PS 17:0_18:0
n|15646.0,PI 18:0_20:3
n|15656.0,PS 21:0_20:4
n|15764.0,PS 42:5
n|15770.0,SM 31:1;O2
n|15773.0,SM 20:0;O2/16:2
n|15821.0,PS O-41:6
n|1588.0,PA O-42:4
n|16306.0,PE O-18:0_20:3;O3
n|16525.0,PE 18:1_20:4
n|16559.0,PS 39:2
n|16743.0,PC O-16:0_22:6
n|16778.0,PC 18:0_20:5
n|16852.0,SM 16:0;O2/18:0
n|16892.0,PC O-18:1_22:6
n|16908.0,PE 16:0_18:2
n|16933.0,PC O-20:3_16:2
n|16974.0,PE O-18:2_22:6
n|16993.0,PC 16:0_20:3
n|17173.0,PE 20:1_16:2
n|17191.0,SM 17:0;O2/18:1
n|17226.0,PC 15:0_18:1
n|1723.0,PE 43:4
n|17257.0,PS 23:0_18:3
n|17296.0,PS 20:0_18:1
n|17335.0,PI 20:0_16:1
n|17354.0,PE O-16:1_20:4
n|17407.0,PC O-16:0_20:4
n|17458.0,PE O-18:0_20:3;O2
n|17487.0,PC O-18:1_20:4
n|17605.0,LPE 38:6
n|17644.0,PS 18:0_20:1
n|17681.0,PS 23:0_18:3
n|1790.0,Cer 37:0;O5
n|17901.0,Cer 16:0;O2/18:1;O
n|17914.0,PE O-16:0_20:4
n|17925.0,PC O-16:0_18:2
n|17949.0,PE 18:0_22:6
n|17988.0,PE O-16:1_18:2
n|18013.0,PC O-16:0_20:3
n|18032.0,PC 14:0_18:0
n|18231.0,SM 20:0;O2/16:1
n|18472.0,PS 21:0_18:1
n|18515.0,PC 18:0_22:5
n|1852.0,PA O-44:4
n|18567.0,SM 18:0;O2/20:2
n|18622.0,SM 18:1;O2/22:2
n|18636.0,PC O-18:1_20:3
n|18650.0,PE 18:0_20:4
n|19121.0,PE 18:0_16:1
n|19136.0,Hex2Cer 32:0;O6
n|19138.0,SM 18:2;O2/24:2
n|19150.0,Cer 16:1;O2/18:5
n|19173.0,PE 20:0_16:2
n|19198.0,PE O-18:1_22:6
n|19224.0,PS 17:0_21:0
n|19243.0,PC O-18:0_22:6
n|19254.0,PC 18:0_22:5
n|19278.0,PC O-14:0_18:1
n|19302.0,PE 20:0_16:2
n|19360.0,PC O-18:1_20:4
n|19377.0,PC 18:0_20:3
n|1948.0,Cer 42:5;O3
n|19495.0,PC O-16:1_18:1
n|19516.0,Hex2Cer 34:1;O6
n|19519.0,SM 18:1;O2/21:1
n|19526.0,PS 18:0_20:0
n|19559.0,SM 18:0;O2/19:1
n|19576.0,PC 19:0_20:4
n|19584.0,PE O-18:0_22:6
n|19592.0,PC O-14:0_18:0
n|19623.0,PC O-16:1_20:2
n|19630.0,PC O-18:1_16:0
n|19663.0,SM 18:1;O2/21:1
n|19678.0,PE 18:0_20:3
n|19693.0,PE O-18:1_20:4
n|19764.0,PC O-18:0_22:5
n|19783.0,PC O-20:3_16:0
n|19798.0,PE O-16:1_18:1
n|19819.0,PE O-18:1_22:5
n|19833.0,PC O-16:0_20:2
n|19852.0,PC 18:0_22:4
n|19873.0,PC 19:0_18:2
n|19884.0,PC 18:0_20:3
n|19912.0,PC O-18:2_24:4
n|19921.0,PE O-20:3_16:0
n|19937.0,Hex2Cer 42:3;O2
n|19956.0,Cer 16:0;O2/20:1;O
n|19967.0,PE O-18:0_20:4
n|20015.0,LPE 36:3
n|20058.0,PC 16:0_18:0
n|20083.0,DG 37:3;O2
n|20085.0,SM 18:0;O2/22:2
n|20120.0,SM 18:0;O2/20:1
n|20188.0,DG 37:3;O2
n|20191.0,PS 18:0_21:0
n|20279.0,PC 18:1_20:1
n|20294.0,HexCer 18:0;O2/20:1
n|20303.0,SM 18:1;O2/24:2
n|2032.0,Cer 43:3;O4
n|20386.0,SM 18:0;O2/22:2
n|20456.0,PE O-18:1_20:3
n|20465.0,PC 18:0_20:2
n|20498.0,HexCer 18:1;O2/24:2
n|20507.0,HexCer 18:0;O2/22:2
n|20520.0,PE 20:0_16:1
n|20548.0,SM 16:0;O2/18:0
n|20563.0,Cer 20:0;O2/16:0;O
n|20571.0,PC O-18:3_26:4
n|20594.0,DG O-33:0;O2
n|20600.0,SM 18:0;O2/21:1
n|20606.0,PE O-18:3_24:4
n|20631.0,PC O-18:0_22:4
n|20648.0,PE O-18:1_22:4
n|20655.0,SM 18:0;O2/20:0
n|20663.0,SM 42:1;O3
n|20674.0,PC O-18:2_24:4
n|20680.0,Hex3Cer 42:2;O2
n|20685.0,SM 18:2;O2/25:1
n|20690.0,PC O-16:1_20:1
n|20711.0,SM 18:1;O2/23:1
n|20739.0,HexCer 18:0;O2/24:1;O
n|20747.0,SM 18:0;O2/21:1
n|2076.0,DG O-44:5
n|20792.0,HexCer 18:0;O2/21:1
n|20799.0,HexCer 23:0;O2/18:2
n|20802.0,PC O-18:0_16:0
n|20811.0,SM 18:2;O2/25:1
n|20826.0,PC O-18:1_24:4
n|20855.0,SM 18:1;O2/23:1
n|2087.0,DG O-42:4
n|20900.0,PC O-18:0_22:4
n|20910.0,Hex2Cer 42:2;O2
n|20917.0,PE O-18:0_22:5
n|20927.0,PE O-16:0_20:2
n|2094.0,Cer 43:5;O
n|20944.0,DG 35:1;O2
n|20948.0,Hex2Cer 40:1;O2
n|20952.0,PC O-18:2_26:4
n|20965.0,DG 37:2;O2
n|20974.0,HexCer 18:0;O2/24:2;O
n|20982.0,MG O-32:6
n|20990.0,SM 18:0;O2/24:2
n|21026.0,DG 37:2;O2
n|21032.0,Cer 16:1;O2/24:1;O
n|21045.0,PE O-18:0_20:3
n|21052.0,Cer 16:1;O2/22:0;O
n|21076.0,PC 18:0_20:1
n|21091.0,PC 15:0_21:0
n|21111.0,SM 18:0;O2/24:2
n|212.0,ST 30:4;O5
n|21235.0,PI O-47:9
n|21241.0,SM 18:0;O2/22:1
n|21320.0,Cer 18:2;O2/24:1;O
n|21339.0,HexCer 18:0;O2/24:2
n|21359.0,Cer 18:2;O2/22:0;O
n|21375.0,PI O-45:8
n|21377.0,HexCer 18:1;O2/22:0
n|21399.0,PE-Cer 18:0;O2/24:2
n|21404.0,HexCer 18:1;O2/22:0
n|21413.0,SM 18:1;O2/26:2
n|21493.0,PI O-47:9
n|21508.0,HexCer 18:0;O2/24:2
n|21518.0,SM 18:1;O2/25:1
n|21541.0,Cer 18:0;O2/20:0;O
n|21559.0,SM 18:0;O2/23:1
n|21572.0,Cer 18:0;O3/24:1
n|21597.0,SM 18:0;O2/24:1
n|21610.0,Cer 18:0;O3/22:0
n|21624.0,Cer 17:1;O2/24:1;O
n|21655.0,DG O-35:0;O2
n|21659.0,SM 18:0;O2/22:0
n|21670.0,SM 42:0;O3
n|21678.0,Cer 17:1;O2/22:0;O
n|21693.0,SM 18:1;O2/25:1
n|21703.0,Cer 18:1;O2/24:1
n|21711.0,SM 18:0;O2/23:1
n|21782.0,PI O-46:8
n|21796.0,HexCer 18:0;O2/24:0;O
n|21802.0,Cer 18:2;O2/23:0;O
n|21825.0,HexCer 18:1;O2/23:0
n|21844.0,PC O-18:1_26:4
n|21870.0,Hex2Cer 40:2;O5
n|21877.0,PC O-22:4_24:2
n|21888.0,PC O-18:0_24:4
n|21906.0,SM 18:1;O2/25:1
n|21916.0,PE O-18:1_24:4
n|21924.0,PE O-18:0_20:2
n|21932.0,SM 18:0;O2/25:1
n|21937.0,Hex2Cer 42:1;O2
n|21942.0,Cer 18:0;O3/24:0;O
n|21959.0,HexCer 18:0;O2/24:1;O
n|21971.0,PC O-18:1_24:2
n|21980.0,SM 18:0;O2/24:1
n|2199.0,DG O-43:4
n|22021.0,Cer 18:1;O2/24:1;O
n|22064.0,SM 18:0;O2/26:2
n|22074.0,Cer 18:1;O2/22:0;O
n|22125.0,SM 18:0;O2/24:1
n|22246.0,PI O-47:8
n|22255.0,HexCer 18:1;O2/24:0
n|22289.0,PE 52:5
n|223.0,PE 24:1;O
n|22302.0,PE 34:2_20:4
n|22307.0,PE-Cer 18:0;O2/24:1
n|22314.0,PC 24:0_18:2
n|22321.0,Cer 19:1;O2/24:1;O
n|22338.0,SM 18:0;O2/25:1
n|22354.0,Cer 18:0;O2/24:1;O
n|22363.0,Cer 18:0;O2/22:0;O
n|22376.0,Cer 18:0;O3/24:0
n|22402.0,SM 18:0;O2/24:0
n|22420.0,PC O-18:0_26:4
n|22431.0,PC O-18:0_24:2
n|22441.0,Cer 18:0;O3/24:1
n|22468.0,Cer 18:1;O2/24:0;O
n|22486.0,PE 34:1_20:4
n|22492.0,Cer 18:0;O2/23:0;O
n|22510.0,Cer 18:0;O2/26:2;O
n|22515.0,Cer 18:1;O2/24:0;O
n|2256.0,CerP 52:5;O2
n|22602.0,Cer 25:0;O3/18:
n|22616.0,Cer 19:1;O2/24:0;O
n|22640.0,Cer 18:0;O2/24:0;O
n|22670.0,PE 36:1_20:4
n|22698.0,Cer 18:1;O2/26:0;O
n|22707.0,PA O-44:3
n|22756.0,Cer 20:2;O3/40:2
n|22765.0,DG O-62:8
n|22807.0,PE O-18:4_2:0
n|22828.0,FA 18:1
n|22890.0,PS 39:3
n|2293.0,Cer 47:6;O3
n|23004.0,Hex2Cer 34:3;O6
n|23007.0,PS 19:0_18:1
n|23049.0,Hex2Cer 36:4;O6
n|23066.0,PC O-16:0_22:4
n|23079.0,SM 20:0;O2/16:0
n|23091.0,PC 18:1_19:1
n|23102.0,PC O-18:0_20:4
n|23133.0,PC O-16:0_20:2
n|23151.0,PE O-18:1_22:5
n|23155.0,PC O-18:0_20:3
n|23163.0,DG 35:1;O2
n|23184.0,PA O-54:9
n|23205.0,Cer 18:1;O2/23:0;O
n|23247.0,PE 36:2_20:4
n|2335.0,DG O-44:4
n|23359.0,PS O-26:4_26:7
n|23369.0,PE O-14:1_4:0
n|23439.0,PC 14:0_16:0
n|23456.0,AcylGlcADG 22:4_22:6_20:5
n|2346.0,Cer 45:5;O3
n|235.0,LPA O-26:5
n|23529.0,PS 18:0_22:4
n|23543.0,Cer 38:4;O3
n|23545.0,PE O-20:3_16:1
n|23555.0,PC O-16:0_20:3
n|23583.0,PC 16:0_17:0
n|23593.0,PE 18:0_22:5
n|23608.0,PG O-41:1
n|23617.0,SM 18:0;O2/21:0
n|23641.0,PG O-18:0_25:0
n|23725.0,LPC O-16:1
n|23769.0,SHexCer 30:0;O5
n|23805.0,SM 15:0;O2/18:2
n|23838.0,SM 17:0;O2/18:2
n|23850.0,PC 15:0_16:0
n|23862.0,PC O-18:2_20:4
n|23876.0,PC O-14:0_16:0
n|23880.0,PE O-18:1_20:4
n|23895.0,SM 18:0;O2/19:1
n|23925.0,HexCer 23:0;O2/18:2
n|23951.0,Cer 18:2;O2/24:0;O
n|23975.0,CerP 52:4;O2
n|24047.0,FA 18:3;O3
n|242.0,LPA O-26:4
n|24227.0,PC 17:0_22:5
n|24232.0,PC 20:0_18:2
n|2430.0,Cer 47:5;O3
n|24395.0,PG O-42:0
n|24409.0,Cer 18:0;O2/21:0;O
n|24411.0,Cer 18:0;O3/23:0
n|24506.0,FA 18:3
n|24581.0,PI 20:1_16:2
n|24590.0,PS 21:0_22:6
n|24606.0,PC 17:0_20:3
n|24657.0,Cer 18:2;O2/25:1;O
n|24666.0,Cer 41:1;O3
n|24667.0,HBMP 18:0_18:0_14:0
n|24685.0,LPC O-18:0
n|24739.0,PC 17:0_20:3
n|24765.0,PE O-18:1_20:3
n|24789.0,Cer 19:0;O2/24:2;O
n|24816.0,LPC 15:0
n|24829.0,NAT 20:3;O3
n|24857.0,PC O-14:0_18:1
n|24861.0,Cer 40:4;O3
n|24875.0,SM 18:0;O2/26:1
n|24911.0,LPC O-24:0
n|24926.0,HexCer 18:0;O2/22:0;O
n|24989.0,PE O-18:1_16:0
n|24995.0,PA O-39:4
n|24999.0,PC O-18:0_22:5
n|25004.0,PG O-18:0_23:0
n|25015.0,PC O-18:2_26:4
n|25028.0,Cer 46:4;O3
n|25126.0,SM 40:0;O3
n|25129.0,SM 18:0;O2/23:1
n|25172.0,PI 2:0_14:1
n|25185.0,Hex2Cer 32:1;O6
n|25209.0,CerP 42:0;O6
n|25214.0,LPC 22:5
n|25229.0,PI 18:0_20:5
n|25235.0,PS 21:0_20:5
n|25248.0,PS 18:0_22:4
n|25253.0,PS O-39:5
n|25274.0,PE 16:0_22:5
n|25292.0,PE O-18:1_20:5
n|25299.0,PC O-18:1_22:6
n|25330.0,Hex3Cer 42:1;O2
n|25352.0,PE O-8:0_4:0
n|25373.0,PC 18:1_24:4
n|25379.0,PC 18:0_22:3
n|25499.0,PG O-43:2
n|25509.0,PA O-52:8
n|25519.0,Cer 18:1;O2/25:0;O
n|25626.0,SM 18:0;O2/23:0
n|25659.0,PE O-16:0_22:6
n|25669.0,PS 40:0
n|25681.0,Cer 43:2;O3
n|25682.0,Cer 42:1;O3
n|25735.0,PC O-18:1_22:5
n|25769.0,PC 16:0_17:1
n|25922.0,MIPC 36:4;O2
n|25948.0,MGDG 18:0_21:0
n|25972.0,PE O-18:0_22:5
n|25977.0,PA O-52:7
n|25981.0,PA O-52:6
n|26007.0,LPG 20:3
n|26022.0,PG O-43:1
n|26185.0,Cer 46:5;O3
n|26268.0,PI-Cer 28:0;O4
n|26308.0,PA O-54:8
n|26451.0,PC O-18:3_19:2
n|26460.0,Cer 41:5;O
n|26506.0,FA 20:5
n|26644.0,PC O-16:0_20:1
n|26789.0,PG 44:8
n|26806.0,CerP 44:0;O6
n|26857.0,HexCer 42:5;O4
n|26860.0,PC O-22:3_24:2
n|26957.0,Cer 20:1;O3/38:2
n|26973.0,PC O-18:0_22:5;O;[cy]
n|27101.0,PC O-22:3_24:2
n|27143.0,PI 35:0
n|27517.0,Cer 46:6;O3
n|27579.0,SM 18:2;O2/23:1
n|27598.0,ST 22:1;O6
n|27622.0,FA 15:0
n|27663.0,SM 18:0;O2/25:1
n|27927.0,FA 24:0
n|27984.0,PE-Cer 50:6;O2
n|28325.0,PI 16:0_19:0
n|28356.0,PG 44:9
n|28358.0,PG O-42:1
n|28374.0,PC O-18:0_20:3;O;[cy]
n|28377.0,PG 52:1;O
n|2895.0,Cer 46:6;O3
n|291.0,LPA O-21:3
n|380.0,ST 26:1;O7
n|394.0,ST 21:6;O5
n|396.0,LPE 12:0
n|409.0,ST 21:1;O6
n|496.0,LPS 21:0
n|649.0,MGDG 32:2
n|69.0,LPA 28:7
n|845.0,PG dO-40:0
n|937.0,CerP 44:5;O2
n|9871.0,ST 21:1;O7
n|9891.0,LPC 20:5
n|9958.0,LPA O-13:0
n|9979.0,LPC 18:3
n|9991.0,LPC 14:0
